identifier,camp,ano,Time,Status,Jogador,ID_Jogador,Destino,Quantia_Paga
BRA2_2023,BRA2,2023,Chapecoense,Saída,Henrique Dourado,270959,Portuguesa,custo zero
BRA2_2023,BRA2,2023,Chapecoense,Saída,João Paulo,768605,Santo André,Empréstimo
BRA2_2023,BRA2,2023,Chapecoense,Saída,Alisson Farias,366645,CSA,?
BRA2_2023,BRA2,2023,Chapecoense,Saída,Rafael,862873,Brasil Pelotas,Empréstimo
BRA2_2023,BRA2,2023,Chapecoense,Saída,Ryan,964596,Concórdia,Empréstimo
BRA2_2023,BRA2,2023,Chapecoense,Saída,Vitor Becker,976224,Ska Brasil,Empréstimo
BRA2_2023,BRA2,2023,Chapecoense,Saída,Italo Vargas,1082820,Paraná,Empréstimo
BRA2_2023,BRA2,2023,Chapecoense,Saída,Marco Antônio,578413,Remo,Empréstimo
BRA2_2023,BRA2,2023,Chapecoense,Saída,Maurício,67864,Sem clube,-
BRA2_2023,BRA2,2023,Chapecoense,Saída,Mauricio,875995,Sem clube,-
BRA2_2023,BRA2,2023,Chapecoense,Saída,Neto,627231,Atlético-MG,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Giovanni Pavani,976522,Linense,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Gustavo Cazonatti,520457,Tombense,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Cristiano,375813,Fluminense,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Bruno Leonardo,729587,Portuguesa,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Dudu Vieira,519877,Santo André,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Richard,574949,CRB,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Felipe Ferreira,420159,Retrô,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Douglas Borel,647540,Bahia,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Lucas Freitas,809716,Palmeiras,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Marco Antônio,578413,Bahia,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Kayke,55378,Sport,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,Carlos Eduardo,520082,Retrô,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Chapecoense,Saída,João Igor,643937,Sport,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,David da Hora,752724,Fortaleza,748 mil €
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Rodrigo Gelado,1014555,Vila Nova,400 mil €
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Vini Paulista,876874,Juventude,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Arilson,552255,Criciúma,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Leandro Damião,139449,Kawasaki Front.,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Brandão,1090830,Londrina U20,?
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Éberth,1090820,Goiás,?
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Matheus Bianqui,634737,Maringá,?
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Gabriel Leite,54336,Bangu,?
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Jhonny,992534,Fluminense,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Everton Morelli,525256,Maringá,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Figueiredo,703324,Vasco da Gama,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Marcelo Benevenuto,476339,Fortaleza,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Benassi,1095547,Ferroviária,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Yago Ferreira,984365,Fluminense U23,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Bruno Melo,538230,Fortaleza,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Matheus Frizzo,688878,Tombense,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Maicky,1024601,Taquaritinga,Fim do empréstimo01/01/2024
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Matheus Sales,407654,Atlético-GO,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Warley,681627,Ceará,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Geovane Meurer,1056021,Pouso Alegre,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Biel Fonseca,867139,Novorizontino,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Márcio Silva,863033,Botafogo-SP,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Régis,272554,Guarani,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Fabrício Daniel,787269,Sport,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Bernardo,740294,Guarani,Fim do empréstimo22/02/2024
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Wesley Pomba,574774,Ituano,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Entrada,Alef Manga,612479,Pafos FC,
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Marcelino Moreno,456617,Lanús,"2,75 mi. €"
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Bruno Gomes,703322,Internacional,"1,31 mi. €"
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Kaio César,766258,Vit. Guimarães,Valor de empréstimo:300 mil €
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Gustavo Bochecha,439455,Inter Limeira,
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Warley,681627,Mirassol,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Marcão,764266,Louletano,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Rodrigo Pinho,366278,Estrela Amadora,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Régis,272554,Guarani,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Willian Farias,71080,Novorizontino,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Alex Muralha,277743,Mirassol,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Gabriel Boschilia,288496,ETO FC Győr,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Victor Luís,234538,Vasco da Gama,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Luan Polli,273250,FC Nassaji M.,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Islam Slimani,174915,KV Mechelen,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Edu,548591,Cerro Porteño,custo zero
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Matheus Sales,407654,Ulsan HD,?
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Fabrício Daniel,787269,Novorizontino,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Reynaldo,514297,Vitória,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Gabriel,79242,Juventude,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Benjamín Kuscevic,340840,Fortaleza,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Thiago Dombroski,1100480,Portimonense,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Márcio Silva,863033,Guarani,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Marcos Vinícius,594006,Maringá,
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Andreas Samaris,140032,Sem clube,-
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Henrique,52513,Fim de carreira,-
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Jesé,134936,Sem clube,-
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Biel Fonseca,867139,Paysandu,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Maicky,1024601,Brasil Pelotas,Empréstimo
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Marcelino Moreno,456617,Atlanta,Fim do empréstimo01/07/2023
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Gabriel Silva,983109,Grêmio,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Matheus Bianqui,634737,Maringá,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Maurício Garcez,802809,Brusque,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Diogo de Oliveira,747820,Plaza Colonia,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Lucas Barbosa,816144,Santos,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Coritiba FC,Saída,Hayner,389942,Azuriz,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,CRB,Entrada,Willian Formiga,477621,Ceará,custo zero
BRA2_2023,BRA2,2023,CRB,Entrada,Bruno Dentinho,872173,Botafogo-SP,custo zero
BRA2_2023,BRA2,2023,CRB,Entrada,Rômulo,520462,Criciúma,custo zero
BRA2_2023,BRA2,2023,CRB,Entrada,Jorginho,155470,Sport,custo zero
BRA2_2023,BRA2,2023,CRB,Entrada,Caio César,347823,V-V. Nagasaki,custo zero
BRA2_2023,BRA2,2023,CRB,Entrada,Gegê,299596,Vitória,custo zero
BRA2_2023,BRA2,2023,CRB,Entrada,Ezequiel,973581,Ceará U20,custo zero
BRA2_2023,BRA2,2023,CRB,Entrada,Matheus Albino,363811,Botafogo-SP,custo zero
BRA2_2023,BRA2,2023,CRB,Entrada,Jorge,345084,Palmeiras,custo zero
BRA2_2023,BRA2,2023,CRB,Entrada,Vitinho,625373,Grêmio,?
BRA2_2023,BRA2,2023,CRB,Entrada,Facundo Labandeira,486211,Defensor SC,Empréstimo
BRA2_2023,BRA2,2023,CRB,Entrada,Alexander Díaz,618986,San Lorenzo,Empréstimo
BRA2_2023,BRA2,2023,CRB,Entrada,João Pedro,862924,Vitória,Empréstimo
BRA2_2023,BRA2,2023,CRB,Entrada,Alejandro Viniegra,574769,Bragantino B,Empréstimo
BRA2_2023,BRA2,2023,CRB,Entrada,Gustavo Henrique,745163,Bahia,Empréstimo
BRA2_2023,BRA2,2023,CRB,Entrada,Welder,551584,Jacuipense,Empréstimo
BRA2_2023,BRA2,2023,CRB,Entrada,Heron,697401,Atlético-GO,Empréstimo
BRA2_2023,BRA2,2023,CRB,Entrada,João Neto,875339,Fluminense U20,Empréstimo
BRA2_2023,BRA2,2023,CRB,Entrada,Getulio,592345,Tombense,Empréstimo
BRA2_2023,BRA2,2023,CRB,Entrada,Raí,978146,Botafogo,Empréstimo
BRA2_2023,BRA2,2023,CRB,Entrada,Luiz Henrique,722616,Sem clube,-
BRA2_2023,BRA2,2023,CRB,Entrada,Matheus Mega,863110,Ferroviário,Fim do empréstimo25/04/2024
BRA2_2023,BRA2,2023,CRB,Entrada,Tatá Baiano,785064,Botafogo-PB,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,CRB,Entrada,Denner,593653,Novorizontino,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,CRB,Entrada,Richard,574949,Chapecoense,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,CRB,Saída,Anderson Leite,376640,Guarani,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Júlio César,52647,Villa Nova,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Rafael Longuine,214527,Londrina,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Renato,150511,Ponte Preta,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Ezequiel,973581,Amazonas,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Richard,574949,Santo André,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Anderson Conceição,187759,Vila Nova,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Diogo Silva,186398,Paysandu,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Rômulo Souza,349515,CSA,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,João Vitor,1114546,GO Audax,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Hyuri,285319,Paysandu,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Arthur,593069,Azuriz,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Octávio,727052,São Caetano,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Edimar,74314,Santo André,custo zero
BRA2_2023,BRA2,2023,CRB,Saída,Tatá Baiano,785064,Iporá,?
BRA2_2023,BRA2,2023,CRB,Saída,Juninho Valoura,101542,CSA,?
BRA2_2023,BRA2,2023,CRB,Saída,Bruno Costa,564684,Seoul E-Land,?
BRA2_2023,BRA2,2023,CRB,Saída,Everson,989162,Murici,?
BRA2_2023,BRA2,2023,CRB,Saída,Denner,593653,Tombense,?
BRA2_2023,BRA2,2023,CRB,Saída,Guilherme Romão,519879,Atlético-GO,Empréstimo
BRA2_2023,BRA2,2023,CRB,Saída,Auremir,151505,Chapecoense,Empréstimo
BRA2_2023,BRA2,2023,CRB,Saída,Matheus Mega,863110,Ferroviário,Empréstimo
BRA2_2023,BRA2,2023,CRB,Saída,Matheus Mega,863110,Santo André,Empréstimo
BRA2_2023,BRA2,2023,CRB,Saída,Jonathan Copete,123508,Sem clube,-
BRA2_2023,BRA2,2023,CRB,Saída,Gum,45591,Sem clube,-
BRA2_2023,BRA2,2023,CRB,Saída,Luiz Henrique,703319,Juventus-SC,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,CRB,Saída,Ramon Menezes,371025,Atlético-GO,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,CRB,Saída,Lucas Lima,688310,São Bernardo,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,CRB,Saída,Léo Silva,980815,São Paulo U20,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,CRB,Saída,Christian Eto’o,1031949,Monte Azul,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,CRB,Saída,João Paulo,519854,Cruzeiro,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Édson,103146,Al-Adalah,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Edu Ribeiro,371250,Athletico-PR B,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Juninho,740271,Vasco da Gama,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Iván Torres,128661,Olimpia,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Martín Rea,565818,Danubio FC,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Cristiano,375813,Fluminense,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Rafael Gava,411563,Avaí,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,David Braz,53226,Fluminense,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Thiago Rodrigues,76139,Vitória,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Luiz Henrique,689521,Fortaleza,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Marcão,346072,Ha Noi FC,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Wellington,74789,Avaí,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Ángelo Rodríguez,178116,Pereira,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Régis,272554,Guarani,?
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Murillo,637993,Confiança,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Ian Luccas,796796,Cruzeiro,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Lucas Ribeiro,605893,Ceará,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Messias,401539,Santos,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Thiago Galhardo,186399,Fortaleza,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Douglas Borel,647540,Bahia,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Welliton,697848,Primavera,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Getulio,592345,Tombense,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Paulo Baya,853529,Primavera,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Weverton,580572,Bragantino,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Albano,530413,Retrô,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Yan Souto,979629,Vitória,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Eduardo Thuram,737098,Aparecidense,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Jhonny Lucas,540990,Vitória,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Ariel,980864,Londrina,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Nathan Melo,880248,ABC,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Matheusinho,688773,Mirassol,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Entrada,Alan Stence,1074474,Barra,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Guilherme,139607,Changchun,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Bruno Santos,333633,Apol. Limassol,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Ariel,980864,Santo André,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Matheus Alves,363772,Aparecidense,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Raphael Guzzo,197880,Chaves,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Eduardo Thuram,737098,Sampaio-RJ,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Marcelo Rangel,412610,Remo,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Albano,530413,Inter Limeira,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Apodi,59930,Vila Nova,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Willian Oliveira,252900,Vitória,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Hugo,730708,Corinthians,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Philippe Costa,585347,Joinville,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Maguinho,350766,Atlético-GO,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,Matheusinho,688773,Amazonas,custo zero
BRA2_2023,BRA2,2023,Goiás EC,Saída,João Magno,595013,Gwangju FC,?
BRA2_2023,BRA2,2023,Goiás EC,Saída,Éberth,1090820,Coritiba,?
BRA2_2023,BRA2,2023,Goiás EC,Saída,Anderson Oliveira,594550,Suwon FC,?
BRA2_2023,BRA2,2023,Goiás EC,Saída,Mina,1074478,Paranavaí,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Saída,Alan Stence,1074474,CRAC,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Saída,Eduardo Simioni,1074483,CRAC,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Saída,Vinícius,146020,América-MG,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Saída,Victor Lustosa,997491,Concórdia,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Saída,Allano,376441,Criciúma,Empréstimo
BRA2_2023,BRA2,2023,Goiás EC,Saída,Edu Ribeiro,371250,Athletico-PR B,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Getulio,592345,Tombense,Fim do empréstimo17/04/2024
BRA2_2023,BRA2,2023,Goiás EC,Saída,Lucas Halter,468302,Athletico-PR,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Diego Gonçalves,405720,Mirassol,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Alesson,480225,Vila Nova,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Bruno Melo,538230,Fortaleza,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Gabriel Novaes,649055,Bragantino,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Luís Oyama,555277,Botafogo,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Matheus Babi,788861,Athletico-PR,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Julián Palacios,728262,San Lorenzo,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Dodô,978117,Coimbra,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Meritão,646432,UNAM Pumas,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Goiás EC,Saída,Everton Morelli,525256,Maringá,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Heitor,670969,Internacional,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Léo Santos,351894,Corinthians,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Camacho,97507,Santos,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Régis,272554,Coritiba,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Anderson Leite,376640,CRB,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Hélder Santos,73964,Criciúma,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Rayan,75378,Criciúma,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Luccas Paraizo,1075186,Portuguesa,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Douglas,101304,Avaí,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Jefferson,435211,Atlético-GO,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Caio Dantas,628647,Água Santa,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Vinicius Yuji,1095550,Ferroviária U20,?
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Bruno Oliveira,795578,Caldense,?
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Pedro Henrique,681693,Ludogorets,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Vinicius Kauê,658676,Athletico-PR,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Airton,696604,Atlético-GO,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Vladimir,98930,Santos,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Chay,766381,Botafogo,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Marlon,635807,Gil Vicente,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Márcio Silva,863033,Coritiba,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Reinaldo,646256,Santa Clara,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Gabriel Santos,662033,São Bernardo,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Kayque,813037,Botafogo,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Renyer,668236,Sem clube,-
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Renanzinho,670020,Remo,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Mateus Ludke,843500,América-RN,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Caio Henrique,840777,União São João,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Lucas Cardoso,854717,Prudente-SP,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Alan Francisco,859308,XV de Jaú,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Lima,432957,Náutico,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Filipe Chrysman,1099070,São Bento,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Mateus Ludke,843500,Boavista,Fim do empréstimo19/04/2024
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Lima,432957,Inter Limeira,Fim do empréstimo17/04/2024
BRA2_2023,BRA2,2023,Guarani FC,Entrada,Eliel,752728,Hercílio Luz,Fim do empréstimo16/04/2024
BRA2_2023,BRA2,2023,Guarani FC,Saída,Derek,719251,Atlético-GO,545 mil €
BRA2_2023,BRA2,2023,Guarani FC,Saída,Matheus Barbosa,181784,Botafogo-SP,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Saída,Alan Francisco,859308,Sertãozinho,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Saída,Arthur,1001686,Beroe,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Saída,Alan Santos,113336,São Bernardo,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Saída,Isaque,627099,Mirassol,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Saída,Iago Teles,900196,Londrina,custo zero
BRA2_2023,BRA2,2023,Guarani FC,Saída,Wenderson,524404,América-RN,?
BRA2_2023,BRA2,2023,Guarani FC,Saída,Renanzinho,670020,Manaus,?
BRA2_2023,BRA2,2023,Guarani FC,Saída,Lucas Cardoso,854717,AA Araguaia,?
BRA2_2023,BRA2,2023,Guarani FC,Saída,Lucas Silva,644158,Torreense,?
BRA2_2023,BRA2,2023,Guarani FC,Saída,Hélder Santos,73964,Remo,?
BRA2_2023,BRA2,2023,Guarani FC,Saída,Mayk,603423,Grêmio,?
BRA2_2023,BRA2,2023,Guarani FC,Saída,Régis,272554,Goiás,?
BRA2_2023,BRA2,2023,Guarani FC,Saída,Eliel,752728,Água Santa,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Saída,Titi,840759,Sampaio Corrêa,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Saída,Lucão,270191,Sem clube,-
BRA2_2023,BRA2,2023,Guarani FC,Saída,Filipe Chrysman,1099070,Sem clube,-
BRA2_2023,BRA2,2023,Guarani FC,Saída,Caio Henrique,840777,Sem clube,-
BRA2_2023,BRA2,2023,Guarani FC,Saída,Mateus Ludke,843500,Boavista,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Saída,Eliel,752728,Hercílio Luz,Empréstimo
BRA2_2023,BRA2,2023,Guarani FC,Saída,Alexis Alvariño,911994,Boca Juniors,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Guarani FC,Saída,Bruninho,584083,Atlético-MG,Fim do empréstimo31/12/2023
BRA2_2023,BRA2,2023,Guarani FC,Saída,Régis,272554,Coritiba,Fim do empréstimo31/12/2023
